App_Name, Date, Time, Rating, Comment_Upvotes, Review, Response_Date, Response_Time, Response,Priority
EatSure QuickiES Food Delivery,2025-01-29,20:34:11,1,0,Worse app  bad UI  expensive and bad quality food  don't fulfil promises  they'll bait you in ordering by giving offers of cashback for order and signup but later refuse. Their support team takes hours to respond that they can't do anything.,2025-01-29,21:23:42,Hi Pulkit! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-29,20:26:47,2,0,Why aren't there any Chinese restaurants listed? Chinese dishes are among the most commonly ordered food on online platforms. You are losing significant revenue. Location: Turbhe  Navi Mumbai  400705,2025-01-29,21:21:09,Hi Farhan! We appreciate your suggestion and will definitely consider it as we continue to enhance our services. Thank you for helping us serve you better! (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,19:20:00,5,1,Chef pankaj the food prepared by you is awesome I must say till the time you are working I will always order from you guys. Excellent service and food.,2025-01-29,21:18:02,Hey Manish! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,18:52:42,5,0,The full time delivery is awesome. But the quikie delivery needs a lot of improvement. It took 45 mins to deliver my order which was supposed to arrive in 15 mins.,2025-01-29,21:15:08,Hi Anvesha! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,16:56:31,5,0,Must try,2025-01-29,17:22:37,Hey Pavithra! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),feature required
EatSure QuickiES Food Delivery,2025-01-29,16:09:22,5,0,Good,2025-01-29,17:21:54,Hey Amaan! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-01-29,15:50:52,1,0,The food and cost of food is very impressive on this app but Very bad delivery experience. Once the delivery person refused to deliver the order. When I questioned about that he Threatened me to beat me and spoken many volgar bad words. Getting into the customer service is almost impossible in this app. Only chatbot responds not the humans for any kind of support and it will not solve your problems at all.,2025-01-29,21:10:48,Hi Rajkumar! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,15:29:58,1,0,From now I am uninstalling this app and promising that I will never ever order again they trust their kitchen team who are absolute scammers more than their regular customer.,2025-01-29,17:19:47,Hi Vishwjeet! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,15:11:02,1,0,No fractions no proper delivery above all cost do something,2025-01-29,16:31:57,Hi There! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,14:05:52,5,0,nice service and good person 👍😊 thank you,2025-01-29,15:36:56,Hey Imran! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,13:55:32,4,0,taste very nice..,2025-01-29,15:49:14,Hey Supriya! Seeing that you had a 4-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-01-29,13:34:41,1,0,Absolutely third class brand serving stale food. Avoid this company at all cost. Ordered from sweet truth on 29th Jan 2025 and received stale damaged food even after spending top money. Shame on you and your team.,2025-01-29,14:05:42,Hi Amit! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-01-29,12:56:35,5,0,Best service...,2025-01-29,13:20:45,Hey Siddhant! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,12:49:12,1,3,I had order 2 biryani from Behrouz at 12.30am and estimated time of arrival was 1.10am but the delivery boy was having 3 order first order was on the way so he delivered the first order and then he was moving ahead to my location but then he crossed my location at 1.30am and went to deliver another order and by the time he reached my location it was already 1.55am. before that I had already requested for cancellation but they told full amount will be charged as cancellation fee. Terrible experie,2025-01-29,13:18:56,Hi Rishav! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-01-29,12:25:07,5,0,Very nice and professional.,2025-01-29,13:14:37,Hey Mary! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,11:39:11,1,0,It is very disgusting app The app is having problem to find my location,2025-01-29,11:51:02,Hi Ashmit! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Medium Priority
EatSure QuickiES Food Delivery,2025-01-29,02:46:39,1,0,Don't install this aap very slow sarvice and not food recived,2025-01-29,02:51:42,HI Dhiraj! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-29,01:39:16,5,0,nice app,2025-01-29,02:03:52,Hey Sharukh! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-29,00:24:34,5,0,Great food very hygienic India best cloud kitchen network with top class food safety.,2025-01-29,01:14:58,Hey Rishabh! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,00:15:59,5,1,Food quality  tasty  packaging and delivery are perfect. Need to add more restaurants  those are really less,2025-01-29,00:27:01,Hey Senthil! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,00:06:07,1,0,I ordered biryani  and to my shock  it came with insects in it! When I complained  the restaurant rudely responded that they had already followed their 'standard procedure' and couldn’t do anything about it. This is absolutely unacceptable and disgusting! How can such negligence and pathetic customer service be tolerated? Avoid this place if you care about your health!,2025-01-29,00:28:49,Hi Mrinal! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-28,23:16:04,1,0,Do not order from this app   free pizza not giving 🤬,2025-01-28,23:44:19,Hi Beena! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-28,22:46:35,5,0,wonderfull,2025-01-28,23:07:09,Hey There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
